Date,Stock,P/E Ratio,Earnings Per Share (EPS),Dividend Yield,Return on Equity (ROE),Debt-to-Equity Ratio (D/E),Free Cash Flow (FCF)
2021-01-31,DELL,1.1013215859030836,4.22,2.04,1.1013215859030836,13.291087766858691,13489000000.0
2024-12-31,DAL,0.22605113450598313,5.33,1.0,0.22605113450598313,1.4889818871379061,13165000000.0
2023-12-31,DAL,0.415038271049077,7.17,1.0,0.415038271049077,2.456641152633949,11787000000.0
2022-12-31,DAL,0.2002430872075357,2.06,1.0,0.2002430872075357,4.650562139167426,12729000000.0
2021-12-31,DAL,0.0720349884229483,0.44,1.0,0.0720349884229483,8.921790583997941,6511000000.0
2024-12-31,DVN,0.1994343267108168,4.56,2.65,0.1994343267108168,0.6348647902869757,14053000000.0
2023-12-31,DVN,0.3106707569853246,5.84,2.65,0.3106707569853246,0.5347815272365476,10491000000.0
2022-12-31,DVN,0.5386406375929077,9.12,2.65,0.5386406375929077,0.5997134413898093,13655000000.0
2021-12-31,DVN,0.3037141006262146,4.19,2.65,0.3037141006262146,0.7270567911898078,6906000000.0
2024-12-31,FANG,0.08845664617341531,15.53,3.91,0.08845664617341531,0.35321708713165145,18200000000.0
2023-12-31,FANG,0.18905263157894736,17.34,3.91,0.18905263157894736,0.40908270676691727,10634000000.0
2022-12-31,FANG,0.2922246652008795,24.61,3.91,0.2922246652008795,0.42501165967086413,9938000000.0
2021-12-31,FANG,0.18050959629384514,12.3,3.91,0.18050959629384514,0.560307743216413,6218000000.0
2024-12-31,DFS,0.2529844917996207,17.72,1.43,0.2529844917996207,0.906671873256722,8693000000.0
2023-12-31,DFS,0.1964172813487882,10.7,1.43,0.1964172813487882,1.4984896382156656,8866000000.0
2022-12-31,DFS,0.31061532925512775,15.23,1.43,0.31061532925512775,1.4471392587261604,7376000000.0
2021-12-31,DFS,0.40184964200477324,17.83,1.43,0.40184964200477324,1.508576968973747,6213000000.0
2024-01-31,DG,0.2461467933814769,7.55,3.18,0.2461467933814769,2.680463331584463,4092020000.0
2023-01-31,DG,0.4359596533383185,10.68,3.18,0.4359596533383185,3.186904657932517,3545137000.0
2022-01-31,DG,0.38314234493657445,10.17,3.18,0.38314234493657445,2.275050758657078,3936271000.0
2021-01-31,DG,0.39858206537583557,10.62,3.18,0.39858206537583557,2.0402276573814055,4904122000.0
2023-12-31,D,0.07367504625095223,2.33,4.72,0.07367504625095223,1.6049261798527226,16783000000.0
2022-12-31,D,0.04306012509490582,1.33,4.72,0.04306012509490582,1.489677862540222,11291000000.0
2021-12-31,D,0.12446902006737952,3.98,4.72,0.12446902006737952,1.4860480445290758,9997000000.0
2023-12-31,DPZ,-0.12753591997969715,14.66,1.42,-0.12753591997969715,-1.279812360900135,696260000.0
2022-12-31,DPZ,-0.10796275541200721,12.53,1.42,-0.10796275541200721,-1.253824898873615,562551000.0
2021-12-31,DPZ,-0.12126443389485207,13.54,1.42,-0.12126443389485207,-1.2571105223948673,748378000.0
2023-12-31,DOV,0.20695315184941854,7.52,1.04,0.20695315184941854,0.720407393953517,1402952000.0
2022-12-31,DOV,0.24854993717288723,7.42,1.04,0.24854993717288723,0.9067529464352787,957836000.0
2021-12-31,DOV,0.26824453733212905,7.74,1.04,0.26824453733212905,0.7881436763282165,1287330000.0
2024-12-31,DOW,0.06430423509075195,1.57,7.35,0.06430423509075195,1.0166522615960818,5968000000.0
2023-12-31,DOW,0.0316547535873596,0.82,7.35,0.0316547535873596,0.8839146557747084,7641000000.0
2022-12-31,DOW,0.2211603436625157,6.28,7.35,0.2211603436625157,0.8063519644753354,9544000000.0
2021-12-31,DOW,0.3474263693916873,8.38,7.35,0.3474263693916873,0.8882466281310212,9393000000.0
2024-09-30,DHI,0.18790493347239343,14.34,1.26,0.18790493347239343,0.23588856230839733,2355100000.0
2023-09-30,DHI,0.20909667697676262,13.82,1.26,0.20909667697676262,0.22658418589896107,4452700000.0
2022-09-30,DHI,0.3019905858333806,16.51,1.26,0.3019905858333806,0.3152560024334538,710000000.0
2021-09-30,DHI,0.28050918617539383,11.41,1.26,0.28050918617539383,0.36606321163470257,801800000.0
2024-12-31,DTE,0.1200102572869476,6.77,3.26,0.1200102572869476,1.9865800495768868,8110000000.0
2023-12-31,DTE,0.12642533936651584,6.76,3.26,0.12642533936651584,1.897737556561086,7154000000.0
2022-12-31,DTE,0.10416466288352409,5.52,3.26,0.10416466288352409,1.8505338078291815,5355000000.0
2021-12-31,DTE,0.104192992533027,4.67,3.26,0.104192992533027,2.096611143021252,6839000000.0
2023-12-31,DUK,0.057848547168658754,3.54,3.56,0.057848547168658754,1.6382684123719737,22482000000.0
2022-12-31,DUK,0.051701066461214064,3.33,3.56,0.051701066461214064,1.5120838571023072,17294000000.0
2021-12-31,DUK,0.07927620902304447,4.94,3.56,0.07927620902304447,1.3847573839662448,18005000000.0
2024-12-31,DD,0.030107066381156317,1.67,2.01,0.030107066381156317,0.3071092077087794,3221000000.0
2023-12-31,DD,0.017422463857654762,0.94,2.01,0.017422463857654762,0.3212652909922155,4571000000.0
2022-12-31,DD,0.22085889570552147,11.61,2.01,0.22085889570552147,0.3038879897625052,1911000000.0
2021-12-31,DD,0.24465630083607612,2.16,2.01,0.24465630083607612,0.4078992168879809,4980000000.0
2024-12-31,EMN,0.1566014881467382,7.67,3.39,0.1566014881467382,0.8681432773836304,1886000000.0
2023-12-31,EMN,0.16379626236716746,7.49,3.39,0.16379626236716746,0.8878710150238183,2202000000.0
2022-12-31,EMN,0.15389093731806713,6.35,3.39,0.15389093731806713,0.9996118765767514,1586000000.0
2021-12-31,EMN,0.15024544179523142,6.25,3.39,0.15024544179523142,0.90445301542777,2197000000.0
2023-12-31,ETN,0.13062816060439894,5.34,1.42,0.13062816060439894,0.5432279290806068,2738000000.0
2022-12-31,ETN,0.14450052823101303,6.14,1.42,0.14450052823101303,0.5349219391947412,3131000000.0
2021-12-31,ETN,0.1690481193528052,8.02,1.42,0.1690481193528052,0.5149191006513973,4381000000.0
2024-12-31,ECL,0.24121589987781622,7.37,0.97,0.24121589987781622,0.9458052139358021,3808400000.0
2023-12-31,ECL,0.17058435988911955,4.79,0.97,0.17058435988911955,1.085609158825065,3186600000.0
2022-12-31,ECL,0.15086856179433672,3.81,0.97,0.15086856179433672,1.247426099694587,2501200000.0
2021-12-31,ECL,0.1564048614379447,3.91,0.97,0.1564048614379447,1.2673929293208936,2704900000.0
2024-12-31,EIX,0.0993254095727594,3.31,6.08,0.0993254095727594,2.4260199164792806,10721000000.0
2023-12-31,EIX,0.09076833752661119,3.11,6.08,0.09076833752661119,2.277982065673182,8849000000.0
2022-12-31,EIX,0.05274950387299149,1.6,6.08,0.05274950387299149,2.118686383714231,8994000000.0
2021-12-31,EIX,0.05822004028197382,2.0,6.08,0.05822004028197382,1.8588242698892246,5516000000.0
2024-03-31,EA,0.16943963796086783,4.68,0.59,0.16943963796086783,0.2592839078929855,2514000000.0
2023-03-31,EA,0.10996846290963938,2.88,0.59,0.10996846290963938,0.2668312080076786,1757000000.0
2022-03-31,EA,0.10347540983606557,2.76,0.59,0.10347540983606557,0.25691803278688524,2087000000.0
2021-03-31,EA,0.10676020408163266,2.87,0.59,0.10676020408163266,0.24897959183673468,2058000000.0
2024-12-31,ELV,0.1447416192666102,25.68,1.72,0.1447416192666102,0.7559482028319012,7064000000.0
2023-12-31,ELV,0.1523177123085534,25.22,1.72,0.1523177123085534,0.6390881799216405,9357000000.0
2022-12-31,ELV,0.16262450680131335,24.81,1.72,0.16262450680131335,0.6653422729906465,9551000000.0
2021-12-31,ELV,0.17077093732667775,24.73,1.72,0.17077093732667775,0.638685524126456,9451000000.0
2024-12-31,ETR,0.07035205995687589,2.45,2.75,0.07035205995687589,1.9172011656395678,10458220000.0
2023-12-31,ETR,0.16155146192067688,5.55,2.75,0.16155146192067688,1.7948916499181031,9041047000.0
2022-12-31,ETR,0.0843823462340558,2.68,2.75,0.0843823462340558,2.058160350131153,7980422000.0
2021-12-31,ETR,0.09613231059755867,2.77,2.75,0.09613231059755867,2.327182012572693,8554521000.0
2024-12-31,EQT,0.011194347232603676,0.45,1.31,0.011194347232603676,0.4547152225489265,5080682000.0
2023-12-31,EQT,0.11745809980234478,4.22,1.31,0.11745809980234478,0.3954114883708337,5197887000.0
2022-12-31,EQT,0.15851144518215035,4.38,1.31,0.15851144518215035,0.5114725708916396,4866003000.0
2021-12-31,EQT,-0.11479399358879765,-3.58,1.31,-0.11479399358879765,0.564457837921405,2717576000.0
2023-12-31,EQIX,0.045964641692646684,5.53,2.07,0.045964641692646684,1.3777258800292076,5298718000.0
2022-12-31,EQIX,0.06127256068721218,7.67,2.07,0.06127256068721218,1.43139254887421,5241000000.0
2021-12-31,EQIX,0.07758827768436224,10.31,2.07,0.07758827768436224,1.397549843862599,5998000000.0
2024-12-31,EQR,0.09378653382298616,2.72,3.64,0.09378653382298616,0.7629676510426853,1892296000.0
2023-12-31,EQR,0.07536090222579675,2.2,3.64,0.07536090222579675,0.6947690330393003,1866338000.0
2022-12-31,EQR,0.06953194983209735,2.05,3.64,0.06953194983209735,0.6922192889762946,1686997000.0
2021-12-31,EQR,0.12166648349220827,3.54,3.64,0.12166648349220827,0.7899433205890161,1428831000.0
2024-12-31,ESS,0.1339201444235789,11.54,3.3,0.1339201444235789,1.2017400613973588,1204700000.0
2023-12-31,ESS,0.07483754540596221,6.32,3.3,0.07483754540596221,1.156393089405257,1120435000.0
2022-12-31,ESS,0.07142904625521222,6.27,3.3,0.07142904625521222,1.0543190681082337,1138842000.0
2021-12-31,ESS,0.08151257265454519,7.51,3.3,0.08151257265454519,1.0608118355520044,1026454000.0
2023-12-31,EVRG,0.09516031327073687,3.83,3.87,0.09516031327073687,1.2078122971745056,3324200000.0
2022-12-31,EVRG,0.07936775730991069,3.27,3.87,0.07936775730991069,1.269135464006664,3968400000.0
2021-12-31,EVRG,0.07567964731814843,3.17,3.87,0.07567964731814843,1.3605468224482826,4314200000.0
2020-12-31,EVRG,0.08774485183324962,3.79,3.87,0.08774485183324962,1.4133098945253642,4320300000.0
2024-12-31,ES,0.053968489540165435,2.27,4.78,0.053968489540165435,1.935906829181269,6640266000.0
2023-12-31,ES,-0.03120102791809053,-1.27,4.78,-0.03120102791809053,1.8875815478204574,5983010000.0
2022-12-31,ES,0.09079432912143727,4.05,4.78,0.09079432912143727,1.4825690398818392,5843145000.0
2021-12-31,ES,0.08359863297169477,3.54,4.78,0.08359863297169477,1.3848802768029576,5137680000.0
2024-12-31,EXC,0.09137847776828498,2.45,3.62,0.09137847776828498,1.7328108168344416,12666000000.0
2023-12-31,EXC,0.09039021549213745,2.33033,3.62,0.09039021549213745,1.708716754028344,12111000000.0
2022-12-31,EXC,0.08769802780472033,2.08,3.62,0.08769802780472033,1.6185741998060135,12017000000.0
2021-12-31,EXC,0.04960311691332538,1.74,3.62,0.04960311691332538,1.0042741255488035,10993000000.0
2024-12-31,EXPE,0.7925497752087347,8.95,0.81,0.7925497752087347,4.194605009633912,3841000000.0
2023-12-31,EXPE,0.5195567144719687,5.31,0.81,0.5195567144719687,4.28096479791395,3536000000.0
2022-12-31,EXPE,0.15418309242225142,2.17,0.81,0.15418309242225142,2.8699080157687256,4102000000.0
2021-12-31,EXPE,0.00583373845405931,-1.8,0.81,0.00583373845405931,4.282936315021876,4421000000.0
2024-12-31,EXPD,0.3644033410525899,5.72,1.24,0.3644033410525899,0.2559306922319807,763827000.0
2023-12-31,EXPD,0.31496768255694774,5.01,1.24,0.31496768255694774,0.2207764553308093,1092505000.0
2022-12-31,EXPD,0.43645975380873636,8.26,1.24,0.43645975380873636,0.16670787753523209,2216499000.0
2021-12-31,EXPD,0.4050713908378658,8.27,1.24,0.4050713908378658,0.1338302771327823,904741000.0
2023-12-31,EXR,0.05581282810182892,4.74,4.25,0.05581282810182892,0.7819696182058118,1418468000.0
2022-12-31,EXR,0.26404736536449136,6.41,4.25,0.26404736536449136,2.319457589389118,1260971000.0
2021-12-31,EXR,0.26557037134012046,6.19,4.25,0.26557037134012046,1.9865589431207356,956095000.0
2020-12-31,EXR,0.18909764151443276,3.71,4.25,0.18909764151443276,2.3588341060978992,778325000.0
2023-12-31,XOM,0.13667344892838287,5.39,3.56,0.13667344892838287,0.28298047776387053,60205000000.0
2022-12-31,XOM,0.2857743438828192,13.26,3.56,0.2857743438828192,0.21119308481458504,95204000000.0
2021-12-31,XOM,0.17582836105116162,8.89,3.56,0.17582836105116162,0.20299118172674094,77288000000.0
2020-12-31,XOM,0.12771847329402172,7.84,3.56,0.12771847329402172,0.15816916630325553,79328000000.0
2023-12-31,FAST,0.3448996655518395,2.02,2.27,0.3448996655518395,0.15975871954132823,1605500000.0
2022-12-31,FAST,0.34360773899848257,1.89,2.27,0.34360773899848257,0.2535723318158826,1114800000.0
2021-12-31,FAST,0.3040562750640983,1.6,2.27,0.3040562750640983,0.20932220103872198,926700000.0
2024-12-31,FRT,0.09307874841483493,3.42,4.17,0.09307874841483493,1.4381575952029169,821323000.0
2023-12-31,FRT,0.07996770045240288,2.8,4.17,0.07996770045240288,1.5818129791406066,866950000.0
2022-12-31,FRT,0.1304974387375542,4.71,4.17,0.1304974387375542,1.5148198450107853,933470000.0
2021-12-31,FRT,0.10133216978053958,3.26,4.17,0.10133216978053958,1.6245201700998448,911866000.0
2024-12-31,FIS,0.0923684545802013,2.61,2.25,0.0923684545802013,0.7351891960759332,2992000000.0
2023-12-31,FIS,-0.3485046875818363,-11.26,2.25,-0.3485046875818363,1.012989053579846,5457000000.0
2022-12-31,FIS,-0.6142993607171725,-27.74,2.25,-0.6142993607171725,0.7498346682342567,5329000000.0
2021-12-31,FIS,0.008807316197435952,0.67,2.25,0.008807316197435952,0.4409360677550848,6061000000.0
2024-12-31,FITB,0.11779078645965894,3.14,3.4,0.11779078645965894,0.9414609315347416,3238000000.0
2023-12-31,FITB,0.12252242854162321,3.22,3.4,0.12252242854162321,0.9862299186313374,5025000000.0
2022-12-31,FITB,0.14116696485254226,3.35,3.4,0.14116696485254226,1.0411496508339586,7113000000.0
2021-12-31,FITB,0.12471859522737505,3.73,3.4,0.12471859522737505,0.5322377307519136,3013000000.0
2024-12-31,FE,0.07852268165395423,1.7,4.38,0.07852268165395423,1.9287836210357285,6921000000.0
2023-12-31,FE,0.10558589633036312,1.92,4.38,0.10558589633036312,2.3867011593369742,4743000000.0
2022-12-31,FE,0.039937045052134565,0.71,4.38,0.039937045052134565,2.130041314184537,5531000000.0
2021-12-31,FE,0.1478962536023055,2.35,4.38,0.1478962536023055,2.7497406340057635,5256000000.0
2023-12-31,FMC,0.2995987213493845,10.53,6.29,0.2995987213493845,0.9306944161055567,-166400000.0
2022-12-31,FMC,0.2180348737381213,5.81,6.29,0.2180348737381213,1.013825157642322,802300000.0
2021-12-31,FMC,0.23672502640591492,5.7,6.29,0.23672502640591492,1.0677591780558846,998700000.0
2020-12-31,FMC,0.18650820447025457,4.22,6.29,0.18650820447025457,1.162975217772976,804000000.0
2024-12-31,F,0.13112523698003792,1.46,7.85,0.13112523698003792,3.5878666220586597,24107000000.0
2023-12-31,F,0.10162953264910107,1.08,7.85,0.10162953264910107,3.5327659972412504,23154000000.0
2022-12-31,F,-0.04581194209333518,-0.49,7.85,-0.04581194209333518,3.248554645946071,13719000000.0
2021-12-31,F,0.36969022444815436,4.45,7.85,0.36969022444815436,2.8748531503122488,22014000000.0
2024-12-31,FTV,0.0817482284121469,2.36,0.4,0.0817482284121469,0.3805135151051175,1647200000.0
2023-12-31,FTV,0.08390429212416052,2.43,0.4,0.08390429212416052,0.3692350928878078,1461400000.0
2022-12-31,FTV,0.07798913604725613,2.1,0.4,0.07798913604725613,0.35325402234752257,1399000000.0
2021-12-31,FTV,0.06395996720001682,1.63,0.4,0.06395996720001682,0.4355984945648746,1042900000.0
2024-06-30,FOXA,0.14009706925518015,3.13,0.94,0.14009706925518015,0.7608736232966212,2185000000.0
2023-06-30,FOXA,0.11938716515706302,2.33,0.94,0.11938716515706302,0.7908074773559453,2157000000.0
2022-06-30,FOXA,0.10627039421465738,2.11,0.94,0.10627039421465738,0.6806596701649176,2191000000.0
2021-06-30,FOXA,0.19329317630135756,3.61,0.94,0.19329317630135756,0.7598669423716623,3123000000.0
2024-06-30,FOX,0.14009706925518015,3.13,1.0,0.14009706925518015,0.7608736232966212,2185000000.0
2023-06-30,FOX,0.11938716515706302,2.33,1.0,0.11938716515706302,0.7908074773559453,2157000000.0
2022-06-30,FOX,0.10627039421465738,2.11,1.0,0.10627039421465738,0.6806596701649176,2191000000.0
2021-06-30,FOX,0.19329317630135756,3.61,1.0,0.19329317630135756,0.7598669423716623,3123000000.0
2024-09-30,BEN,0.0371599203715992,0.85,6.32,0.0371599203715992,1.0462740144386438,1148400000.0
2023-09-30,BEN,0.07407966837012982,1.72,6.32,0.07407966837012982,0.9861960744824577,1238000000.0
2022-09-30,BEN,0.1125878026249281,2.53,6.32,0.1125878026249281,0.8159325815278964,2047000000.0
2021-09-30,BEN,0.16315911399397687,3.57,6.32,0.16315911399397687,0.6761587397758255,1324700000.0
2023-12-31,FCX,0.1107050859641766,1.28,1.63,0.1107050859641766,0.590247409093632,10103000000.0
2022-12-31,FCX,0.22295081967213115,2.39,1.63,0.22295081967213115,0.7040822886531661,8608000000.0
2021-12-31,FCX,0.30801144492131616,2.9,1.63,0.30801144492131616,0.6987839771101574,9830000000.0
2024-12-31,GRMN,0.17983746491959252,7.3,1.57,0.17983746491959252,0.01718643728312453,1626042000.0
2023-12-31,GRMN,0.18391685182385775,6.71,1.57,0.18391685182385775,0.016120084540063834,1569789000.0
2022-12-31,GRMN,0.15691999471337806,5.04,1.57,0.15691999471337806,0.01846143183642418,1032545000.0
2021-12-31,GRMN,0.17699899528291627,5.61,1.57,0.17699899528291627,0.011456031810752713,1322014000.0
2024-12-31,GE,0.33895150449798367,5.99,0.7,0.33895150449798367,0.9964326336469859,6849000000.0
2023-12-31,GE,0.34602050870342665,8.36,0.7,0.34602050870342665,0.7490055833302923,5471000000.0
2022-12-31,GE,0.009971509971509971,0.05,0.7,0.009971509971509971,0.7759971509971509,4689000000.0
2021-12-31,GE,-0.157206648474324,-6.16,0.7,-0.157206648474324,0.9434879682460928,263000000.0
2024-12-31,GEHC,0.23596968979398533,4.34,0.16,0.23596968979398533,1.1101112952877101,2356000000.0
2023-12-31,GEHC,0.2198233562315996,3.03,0.16,0.2198233562315996,1.3827281648675172,2488000000.0
2022-12-31,GEHC,0.2047664849845036,4.63,0.16,0.2047664849845036,0.9228385166185743,2444000000.0
2021-12-31,GEHC,0.13491444010807566,4.941611,0.16,0.13491444010807566,0.02623836685679976,1855000000.0
2023-12-31,GEV,-0.25690140845070425,-10.055734,0.3,-0.25690140845070425,0.10741784037558685,399000000.0
2022-12-31,GEV,-0.05906148867313916,-1.598041,0.3,-0.05906148867313916,0.15601402373247034,1930000000.0
2021-12-31,GEV,0.1625811858369998,5.58,0.3,0.1625811858369998,0.10926042321391159,3466000000.0
2024-03-31,GEN,0.2803823395539372,0.96,1.83,0.2803823395539372,3.9394629039599454,2084000000.0
2023-03-31,GEN,0.6131818181818182,2.16,1.83,0.6131818181818182,4.463181818181818,763000000.0
2022-03-31,GEN,-8.989247311827956,1.41,1.83,-8.989247311827956,-41.17204301075269,980000000.0
2021-03-31,GEN,-1.108,0.92,1.83,-1.108,-7.386,712000000.0
2024-12-31,GD,0.17141821148529213,13.63,2.25,0.17141821148529213,0.4838870507183973,5028000000.0
2023-12-31,GD,0.15564110991126345,12.02,2.25,0.15564110991126345,0.5203530682191653,5614000000.0
2022-12-31,GD,0.18257216716932356,12.19,2.25,0.18257216716932356,0.6524127531236535,5693000000.0
2021-12-31,GD,0.18462672184116546,11.55,2.25,0.18462672184116546,0.7468397483135877,5158000000.0
2024-12-31,GM,0.09525621511922881,6.37,0.98,0.09525621511922881,2.0721239218670724,46235000000.0
2023-12-31,GM,0.15753041097595122,7.32,0.98,0.15753041097595122,1.9078492984475623,45540000000.0
2022-12-31,GM,0.1465364644795846,6.13,0.98,0.1465364644795846,1.7061895208874203,37229000000.0
2021-12-31,GM,0.16769884841992502,6.7,0.98,0.16769884841992502,1.8477336636314943,37299000000.0
2024-12-31,GPC,0.20843697628560104,6.47,3.3,0.20843697628560104,1.3240021054053723,1818590000.0
2023-12-31,GPC,0.29913881855840213,9.33,3.3,0.29913881855840213,1.110228088907026,1948285000.0
2022-12-31,GPC,0.3120284257734681,8.31,3.3,0.3120284257734681,1.0987976613321733,1806603000.0
2021-12-31,GPC,0.257478209503882,6.23,3.3,0.257478209503882,0.9162917225048428,1524421000.0
2023-12-31,GILD,0.24810581176367538,4.5,2.76,0.24810581176367538,1.0943371436079359,8590000000.0
2022-12-31,GILD,0.21619585687382298,3.64,2.76,0.21619585687382298,1.1878531073446328,9800000000.0
2021-12-31,GILD,0.29545778157482555,4.93,2.76,0.29545778157482555,1.2670273862072239,11963000000.0
2020-12-31,GILD,0.006757499175914734,0.1,2.76,0.006757499175914734,1.7251950335128008,8818000000.0
2023-12-31,GPN,0.04288116852709289,3.77,0.95,0.04288116852709289,0.7554964714005394,2906883000.0
2022-12-31,GPN,0.004998900172914518,0.4,0.95,0.004998900172914518,0.640522481084364,2859692000.0
2021-12-31,GPN,0.037671781956134964,3.29,0.95,0.037671781956134964,0.4713975046473219,3274041000.0
2024-12-31,GL,0.2018203682202687,11.94,0.85,0.2018203682202687,0.5163776594942626,1473485000.0
2023-12-31,GL,0.21635783875512252,10.07,0.85,0.21635783875512252,0.4715321800399973,1531978000.0
2022-12-31,GL,0.22645108577450193,7.47,0.85,0.22645108577450193,0.5258930260126591,1450123000.0
2021-12-31,GL,0.11930315224014053,7.22,0.85,0.11930315224014053,0.23443057729168051,1475924000.0
2023-12-31,GS,0.19681422047559266,59.450001,1.93,0.19681422047559266,2.928142568637083,10965000000.0
2022-12-31,GS,0.09609263668091715,30.06,1.93,0.09609263668091715,2.766462722610484,12456000000.0
2021-12-31,GS,0.07284547281981096,22.87,1.93,0.07284547281981096,2.8505880843419873,-10271000000.0
2020-12-31,GS,0.11702023017148103,40.54,1.93,0.11702023017148103,2.8079199318010426,-11121000000.0
2023-12-31,HAL,0.28090725162389524,2.92,2.58,0.28090725162389524,0.9380257693536365,4837000000.0
2022-12-31,HAL,0.19778560644187218,1.74,2.58,0.19778560644187218,1.1251887267237042,3253000000.0
2021-12-31,HAL,0.21704156115000744,1.63,2.58,0.21704156115000744,1.5212274690898258,2710000000.0
2023-12-31,HIG,0.1633718274939649,7.97,1.76,0.1633718274939649,0.2845958113133686,4435000000.0
2022-12-31,HIG,0.133006727113191,5.44,1.76,0.133006727113191,0.3185873062298918,4183000000.0
2021-12-31,HIG,0.13288124194361936,1.47,1.76,0.13288124194361936,0.27708345009247326,4226000000.0
2023-12-31,HAS,-1.402486109803183,-10.73,4.3,-1.402486109803183,3.292494585177512,934900000.0
2022-12-31,HAS,0.07183705168031629,1.46,4.3,0.07183705168031629,1.414289748658571,547100000.0
2021-12-31,HAS,0.14167685647245448,3.1,4.3,0.14167685647245448,1.344723883803166,950600000.0
2024-12-31,HCA,-2.304921968787515,22.0,0.94,-2.304921968787515,-18.102040816326532,15389000000.0
2023-12-31,HCA,-2.9549041713641486,18.97,0.94,-2.9549041713641486,-23.595828635851184,14175000000.0
2022-12-31,HCA,-2.039392844235634,19.15,0.94,-2.039392844235634,-14.52837007589447,12917000000.0
2021-12-31,HCA,-7.455519828510182,21.16,0.94,-7.455519828510182,-39.363344051446944,12536000000.0
2023-12-31,HSY,0.4541956426383833,9.06,3.17,0.4541956426383833,1.2504280222469106,3094299000.0
2022-12-31,HSY,0.49849827733771696,7.96,3.17,0.49849827733771696,1.5511176695931317,2847318000.0
2021-12-31,HSY,0.5358684389290842,7.11,3.17,0.5358684389290842,1.9498144695271955,2578761000.0
2023-12-31,HES,0.08873015873015873,1.804711,1.34,0.08873015873015873,1.450952380952381,4637000000.0
2022-12-31,HES,0.2668364099299809,7.11,1.34,0.2668364099299809,1.164863144493953,6669000000.0
2021-12-31,HES,0.15379479189850878,4.49,1.34,0.15379479189850878,1.0681059425773425,8050000000.0
2020-12-31,HES,0.24687945791726107,8.98,1.34,0.24687945791726107,0.8434379457917262,10546000000.0
2024-10-31,HPE,0.10392488716956802,1.93,2.62,0.10392488716956802,0.7985170857511283,6708000000.0
2023-10-31,HPE,0.09560003776791616,1.54,2.62,0.09560003776791616,0.6380417335473515,7256000000.0
2022-10-31,HPE,0.0436971405557793,0.66,2.62,0.0436971405557793,0.6788159484494563,7715000000.0
2021-10-31,HPE,0.17159881828651544,2.58,2.62,0.17159881828651544,0.7299584397376195,8373000000.0
2024-12-31,HLT,-0.4118594043466595,6.14,0.23,-0.4118594043466595,-3.2205527233700026,2211000000.0
2023-12-31,HLT,-0.48347457627118645,4.33,0.23,-0.48347457627118645,-4.288135593220339,2193000000.0
2022-12-31,HLT,-1.1388384754990926,4.53,0.23,-1.1388384754990926,-8.794010889292196,1783000000.0
2021-12-31,HLT,-0.4993909866017052,1.46,0.23,-0.4993909866017052,-11.907429963459196,188000000.0
2024-01-31,HD,14.504789272030651,15.11,2.32,14.504789272030651,50.0411877394636,24398000000.0
2023-01-31,HD,10.950704225352112,16.69,2.32,10.950704225352112,32.24327784891165,17734000000.0
2022-01-31,HD,-9.689268867924529,15.53,2.32,-9.689268867924529,-27.28125,19137000000.0
2021-01-31,HD,3.899969687784177,11.94,2.32,3.899969687784177,13.162170354652925,21302000000.0
2024-12-31,HON,0.30640743326709274,8.71,2.12,0.30640743326709274,1.7307589021966807,7261000000.0
2023-12-31,HON,0.3568365287588295,8.47,2.12,0.3568365287588295,1.3582240161453079,6379000000.0
2022-12-31,HON,0.29741869796969517,7.27,2.12,0.29741869796969517,1.2299814337905013,6040000000.0
2021-12-31,HON,0.29845441326942757,7.91,2.12,0.29845441326942757,1.1110452905379935,6933000000.0
2024-10-31,HRL,0.10071258610206896,1.47,4.05,0.10071258610206896,0.35763878289893436,1523181000.0
2023-10-31,HRL,0.10259648333491707,1.45,4.05,0.10259648333491707,0.4278341565517781,1318058000.0
2022-10-31,HRL,0.13270727420492712,1.82,4.05,0.13270727420492712,0.4378527736977133,1413896000.0
2021-10-31,HRL,0.1303390577469893,1.66,4.05,0.1303390577469893,0.4766899143438948,1234349000.0
2024-12-31,HST,0.10546224844908458,0.99,4.96,0.10546224844908458,0.8538356786200636,2046000000.0
2023-12-31,HST,0.1115633951454847,1.04,4.96,0.1115633951454847,0.719433137343585,2087000000.0
2022-12-31,HST,0.09433681073025335,0.88,4.96,0.09433681073025335,0.7128166915052161,1920000000.0
2021-12-31,HST,-0.0017078093463747865,-0.02,4.96,-0.0017078093463747865,0.8469181804067691,719000000.0
2024-12-31,HWM,0.2536231884057971,2.81,0.29,0.2536231884057971,0.7621870882740448,1619000000.0
2023-12-31,HWM,0.18949715135001238,1.83,0.29,0.18949715135001238,0.9499628436958137,1120000000.0
2022-12-31,HWM,0.130241599555679,1.11,0.29,0.130241599555679,1.187725631768953,926000000.0
2021-12-31,HWM,0.07354618015963511,0.59,0.29,0.07354618015963511,1.2388825541619157,648000000.0
2023-10-31,HPQ,-3.0523854069223573,3.26,3.75,-3.0523854069223573,-10.045837231057062,4164000000.0
2022-10-31,HPQ,-1.0353719008264464,3.05,3.75,-1.0353719008264464,-4.064132231404959,5228000000.0
2021-10-31,HPQ,-3.9787104622871046,5.33,3.75,-3.9787104622871046,-5.339416058394161,6991000000.0
2024-12-31,HUBB,0.23798304929168068,14.37,1.42,0.23798304929168068,0.5261450907199462,1171600000.0
2023-12-31,HUBB,0.26409454292665974,14.05,1.42,0.26409454292665974,0.7959680222453945,1046500000.0
