Crypto Ticker,Date,Title,Content,URL,Sentiment Score,Sentiment Category
BTC-USD,2025-03-02,"Crypto Rover Predicts Bitcoin's Path to $100,000 - Blockchain.News","<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxPcUlYbWpEbjg2am9CbEs3bVVoUG9SNE1hQlZDMEdkaDAweDNBOG55SEZMazB0ZGRuY1llemRiX0xpV1NUQ2RCb1ZLbUw4dXB0bXl4c2c3ZWg2Wm1sM2hxM3pwZU1DQS1tNDZTVHpMWmx4ZVZjV2pxbnVXbWljOXNIOWVIQ1hORnlq?oc=5"" target=""_blank"">Crypto Rover Predicts Bitcoin's Path to $100,000</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPcUlYbWpEbjg2am9CbEs3bVVoUG9SNE1hQlZDMEdkaDAweDNBOG55SEZMazB0ZGRuY1llemRiX0xpV1NUQ2RCb1ZLbUw4dXB0bXl4c2c3ZWg2Wm1sM2hxM3pwZU1DQS1tNDZTVHpMWmx4ZVZjV2pxbnVXbWljOXNIOWVIQ1hORnlq?oc=5,0.0,Neutral
BTC-USD,2025-02-28,"Sudden $1 Trillion Crypto Market Shock Sees Bitcoin Plunge Under $80,000 Price - Forbes","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxOYlZ4dTJuOGphQjZRZTFuaFVhVDdkUkJXU2daLTZkeFBSM0N4U25QR3AyMzU5N2M5OWc0U2l6WEtWU1dkOWhBVnFiM0RtUUNCdExObVE4a2trcGNVdlJWbm0wYWlRNllZdXI0ckNMS1VGemQ2THJtXzZBSTRxaXVwRHJLS0pxMWVsbFhjbm55QUVKUmpOMy1tOVdKOE5vOU4ydV9iRHRpMWNYMi00VGM1T1B2eWk3RHR1UHU4UXhMdE5hbEo4d1Y3cmp1VQ?oc=5"" target=""_blank"">Sudden $1 Trillion Crypto Market Shock Sees Bitcoin Plunge Under $80,000 Price</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxOYlZ4dTJuOGphQjZRZTFuaFVhVDdkUkJXU2daLTZkeFBSM0N4U25QR3AyMzU5N2M5OWc0U2l6WEtWU1dkOWhBVnFiM0RtUUNCdExObVE4a2trcGNVdlJWbm0wYWlRNllZdXI0ckNMS1VGemQ2THJtXzZBSTRxaXVwRHJLS0pxMWVsbFhjbm55QUVKUmpOMy1tOVdKOE5vOU4ydV9iRHRpMWNYMi00VGM1T1B2eWk3RHR1UHU4UXhMdE5hbEo4d1Y3cmp1VQ?oc=5,-0.3818,Negative
BTC-USD,2025-02-28,"Bitcoin Drops to $81,000 as Crypto-Tied Stocks Fall - Investopedia","<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxPWGFJQ3lTS2pkY2RfdUhib0dLT0JuRU10eGxWTjk4b2xjQUV6eUt0Uk1mNm4xREw1Z1RBVjBoOEliRDdRYVo3WDQ4MVdoNmtWTGJQZ0psbkx0N18xTzh1YjNrX0dNZTkxR1M5cnhFRVFUbFVsUm5WTV9LeGdETlY2TzVBU1lIc29Cbl85UVZYWXlCYXIzQlE?oc=5"" target=""_blank"">Bitcoin Drops to $81,000 as Crypto-Tied Stocks Fall</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",https://news.google.com/rss/articles/CBMilgFBVV95cUxPWGFJQ3lTS2pkY2RfdUhib0dLT0JuRU10eGxWTjk4b2xjQUV6eUt0Uk1mNm4xREw1Z1RBVjBoOEliRDdRYVo3WDQ4MVdoNmtWTGJQZ0psbkx0N18xTzh1YjNrX0dNZTkxR1M5cnhFRVFUbFVsUm5WTV9LeGdETlY2TzVBU1lIc29Cbl85UVZYWXlCYXIzQlE?oc=5,0.0,Neutral
BTC-USD,2025-03-01,"Bitcoin USD Billow Past $86, 000 Amid Global Economic Shifts - BeraterNews.net","<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxPS1cycl9VdHdtV2hrVEpsTU12Y3NfUXA2b3g0Y2NnT0hnbTVkUG5CUlliX1BYZ1JwQWlPNUhCX2lrY09xMlJiY3lyRHRYUDd1Rk9IRGhmMWRwNW5jRjNTc1Y1Vm5tNnpFYTFtREpPWUk4aThxMHFBY2tBdElRVFVqdDFxTmpJY04tdkdCeVBiRnlnRVRLTXZJN1paWEs?oc=5"" target=""_blank"">Bitcoin USD Billow Past $86, 000 Amid Global Economic Shifts</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BeraterNews.net</font>",https://news.google.com/rss/articles/CBMinAFBVV95cUxPS1cycl9VdHdtV2hrVEpsTU12Y3NfUXA2b3g0Y2NnT0hnbTVkUG5CUlliX1BYZ1JwQWlPNUhCX2lrY09xMlJiY3lyRHRYUDd1Rk9IRGhmMWRwNW5jRjNTc1Y1Vm5tNnpFYTFtREpPWUk4aThxMHFBY2tBdElRVFVqdDFxTmpJY04tdkdCeVBiRnlnRVRLTXZJN1paWEs?oc=5,0.0,Neutral
BTC-USD,2025-03-01,Why Bitcoin's DeFi Boom Took Years: Solv Protocol's Ryan Chow Spills The Details - Benzinga,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxNcy1RTVc2YWVxT1I3UGlxWHlGSVpHYmYwaFRtd3NBWVhlMkI0a3Iwanh5SWQzSFlVdVVOT3ZpZEZFcTF4aXM4VHNWbHRJVXJ6cXZKV2Nfa1NBV183NTB5YzJMQ2h4Y2tJZG95T1lzb0t2Sk5RSm1wTXFlc3VnTDY2WGRlUk5BSU9HWlNOcHF1TUQ1ZnY1T3pfOGl3R1VlUFB3cDBWSFVseXItUWV4aFl0SEVoeDRpQTNSeFpxWTFfTC02cnBtb09QOXh6OGZ2dWE4OGxKcURnTQ?oc=5"" target=""_blank"">Why Bitcoin's DeFi Boom Took Years: Solv Protocol's Ryan Chow Spills The Details</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNcy1RTVc2YWVxT1I3UGlxWHlGSVpHYmYwaFRtd3NBWVhlMkI0a3Iwanh5SWQzSFlVdVVOT3ZpZEZFcTF4aXM4VHNWbHRJVXJ6cXZKV2Nfa1NBV183NTB5YzJMQ2h4Y2tJZG95T1lzb0t2Sk5RSm1wTXFlc3VnTDY2WGRlUk5BSU9HWlNOcHF1TUQ1ZnY1T3pfOGl3R1VlUFB3cDBWSFVseXItUWV4aFl0SEVoeDRpQTNSeFpxWTFfTC02cnBtb09QOXh6OGZ2dWE4OGxKcURnTQ?oc=5,0.0,Neutral
BTC-USD,2025-02-25,"BTC/USD: Bitcoin Dips Below $89,000 to Break Key Support, Ether Wipes Out 18%. But Why? - TradingView","<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxPM2h4YVdiVllvcTdrcmJReFNMdWozMjdlRkVDQThielN6ZXRkVjloYUc5Y3F4STNrWTFoa0xNNC0wU2thMnl0WUtaT1d4ZkI2MjVRWWVWUE52TWdwMTI0MU9SR3hqTk5rbV9USGtsWllKbjdfTHR1R3h6ejhaa1VXMGZuRkhjbmZEZ1VBLXBpejhIQU5zUjBvUVVnVU9PQzBDazRLSkswOUw4TVFXekNPM1E0RTNpV08zYU0ybXJEVmRJRGpBZFNtdXc4cWZmS3RjdkhlT3ZEWUZvcUk?oc=5"" target=""_blank"">BTC/USD: Bitcoin Dips Below $89,000 to Break Key Support, Ether Wipes Out 18%. But Why?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPM2h4YVdiVllvcTdrcmJReFNMdWozMjdlRkVDQThielN6ZXRkVjloYUc5Y3F4STNrWTFoa0xNNC0wU2thMnl0WUtaT1d4ZkI2MjVRWWVWUE52TWdwMTI0MU9SR3hqTk5rbV9USGtsWllKbjdfTHR1R3h6ejhaa1VXMGZuRkhjbmZEZ1VBLXBpejhIQU5zUjBvUVVnVU9PQzBDazRLSkswOUw4TVFXekNPM1E0RTNpV08zYU0ybXJEVmRJRGpBZFNtdXc4cWZmS3RjdkhlT3ZEWUZvcUk?oc=5,0.2982,Positive
BTC-USD,2025-02-20,Bitcoin (BTC/USD) Holds Above $95k but Faces Significant Resistance Ahead - MarketPulse,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPNFJYX1ViQjl6WnlvS2gzTVo4cTZxakc2ejF4MUFtOTE0SE90enVHX2lhMkhtdDV6S2RkakIyR1laVzh5ZzNjSEs0UHByaHN3Y0Qwd2hpcTl2RTRaTlhnZUN3aGM4R1RpcXJsMGx0Q3JGdE9UNUM0RkN3Z2F1aHZYdm5FTmx3X3NVX0dxOGJpUnI0bjVxVWhwOFVlbGk0Y1ZqbENPYmJwS2d3MXF3NE1oRERR?oc=5"" target=""_blank"">Bitcoin (BTC/USD) Holds Above $95k but Faces Significant Resistance Ahead</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketPulse</font>",https://news.google.com/rss/articles/CBMisgFBVV95cUxPNFJYX1ViQjl6WnlvS2gzTVo4cTZxakc2ejF4MUFtOTE0SE90enVHX2lhMkhtdDV6S2RkakIyR1laVzh5ZzNjSEs0UHByaHN3Y0Qwd2hpcTl2RTRaTlhnZUN3aGM4R1RpcXJsMGx0Q3JGdE9UNUM0RkN3Z2F1aHZYdm5FTmx3X3NVX0dxOGJpUnI0bjVxVWhwOFVlbGk0Y1ZqbENPYmJwS2d3MXF3NE1oRERR?oc=5,0.296,Positive
BTC-USD,2025-03-01,Bitcoin Price Watch: Oversold Conditions Hint at a Bounce—But Is It Enough? - Bitcoin.com News,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxNN1p0LXhYZ3BhTlQxak9lalVJMEltelpzODZkLXFYeFZaSzFZdlVMQktpSk9yQk1MTWZzNVpyXzVzMThrbDJ3cTBzeXM4Q19ua3luVzkxZTFYNFpmc3JPc3R5X2NDYkNrVlAtSjF3Wkh2YXlZTjF3OEZWQUludEd5VWNraGN6T0s1X0xyZXRnUlJ0Q1FkZ29wbjZFb1VpZ1J5?oc=5"" target=""_blank"">Bitcoin Price Watch: Oversold Conditions Hint at a Bounce—But Is It Enough?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bitcoin.com News</font>",https://news.google.com/rss/articles/CBMioAFBVV95cUxNN1p0LXhYZ3BhTlQxak9lalVJMEltelpzODZkLXFYeFZaSzFZdlVMQktpSk9yQk1MTWZzNVpyXzVzMThrbDJ3cTBzeXM4Q19ua3luVzkxZTFYNFpmc3JPc3R5X2NDYkNrVlAtSjF3Wkh2YXlZTjF3OEZWQUludEd5VWNraGN6T0s1X0xyZXRnUlJ0Q1FkZ29wbjZFb1VpZ1J5?oc=5,0.0,Neutral
BTC-USD,2025-02-27,Bitcoin price crash hits lowest level since June 2022 - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQWHpaejlfN0ZQOWNvSFVRQ1dsTmJjMjFRSFZMZ3FnX0Y2bjVHMXZ6VC16dHlfNzIyWVAwVDNra3dUOGg1UmZ2UVVSLWFraXVDMTF2TU51THc4WTUtR1hXZmtCcmF2ejAwWFhGY2dtcW1IVzBLQnhRNXRxTFNDR1hZYWRkRjA?oc=5"" target=""_blank"">Bitcoin price crash hits lowest level since June 2022</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMihAFBVV95cUxQWHpaejlfN0ZQOWNvSFVRQ1dsTmJjMjFRSFZMZ3FnX0Y2bjVHMXZ6VC16dHlfNzIyWVAwVDNra3dUOGg1UmZ2UVVSLWFraXVDMTF2TU51THc4WTUtR1hXZmtCcmF2ejAwWFhGY2dtcW1IVzBLQnhRNXRxTFNDR1hZYWRkRjA?oc=5,-0.6486,Negative
BTC-USD,2025-02-25,Has The Bitcoin Bear Market Already Started? (BTC-USD) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxOcXRkV2JIbkYyZF91UDlIaHZDdjhPelJwd3lVWndXTTdueVlBQWxNMW01R3dMek80SkxWM2tEY0ZzeXVXR3N2TFB5MnVLdjF6eENnenJtaUN2SmZfRl9wSlB4TWlTNG5NZ3hSWE5NdGdsWEw0T0xVZi1NQXZjTDBBMmdjeFZyb1k?oc=5"" target=""_blank"">Has The Bitcoin Bear Market Already Started? (BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMihwFBVV95cUxOcXRkV2JIbkYyZF91UDlIaHZDdjhPelJwd3lVWndXTTdueVlBQWxNMW01R3dMek80SkxWM2tEY0ZzeXVXR3N2TFB5MnVLdjF6eENnenJtaUN2SmZfRl9wSlB4TWlTNG5NZ3hSWE5NdGdsWEw0T0xVZi1NQXZjTDBBMmdjeFZyb1k?oc=5,0.0,Neutral
BTC-USD,2025-03-02,Spot Bitcoin and Ethereum ETFs Experience Significant Outflows - Blockchain.News,"<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxNZUE0YmN5RVFUYW92NHZJVlotSS1GUjVoN3dMSWp5ako2SVRzbUpCRDhOdkxBX1JRdzIwSGFMazNUdkZJaC1aTGFXMnZTT1VRR1RLcTJVa21OZXpnek44bng1Z0p4SDhYblJOOUFyOUU2U2d4d3Ywb0U0UnUzYU5nUUUzdEVRWXVYUzJQYjVqMmlaTkhsUGo2amZSMnI?oc=5"" target=""_blank"">Spot Bitcoin and Ethereum ETFs Experience Significant Outflows</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMinAFBVV95cUxNZUE0YmN5RVFUYW92NHZJVlotSS1GUjVoN3dMSWp5ako2SVRzbUpCRDhOdkxBX1JRdzIwSGFMazNUdkZJaC1aTGFXMnZTT1VRR1RLcTJVa21OZXpnek44bng1Z0p4SDhYblJOOUFyOUU2U2d4d3Ywb0U0UnUzYU5nUUUzdEVRWXVYUzJQYjVqMmlaTkhsUGo2amZSMnI?oc=5,0.2023,Positive
BTC-USD,2025-02-25,Why Is Bitcoin Falling Today? - Investopedia,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTFA3aEpDenh2elc1S09KOE94TzlNTkt4SlpndllhblF6MHY5MHRMUFhXQkZzcFRteUNFdW01VVpVbjl0YXEwMFN5MDRvbTBTYS1xTk5famtFUERZM1F6UUwyc2o2OExtVEQ0eTEtTEduNUowOFFl?oc=5"" target=""_blank"">Why Is Bitcoin Falling Today?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",https://news.google.com/rss/articles/CBMidEFVX3lxTFA3aEpDenh2elc1S09KOE94TzlNTkt4SlpndllhblF6MHY5MHRMUFhXQkZzcFRteUNFdW01VVpVbjl0YXEwMFN5MDRvbTBTYS1xTk5famtFUERZM1F6UUwyc2o2OExtVEQ0eTEtTEduNUowOFFl?oc=5,-0.2406,Negative
BTC-USD,2025-02-28,New investors pumped up bitcoin ETFs. Now some are exiting. - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxPUktWVktKTWp3Zk13R1hZX3pNVFZsbUVoUmh4R1JfcmRzbElMNGEzZ3p1aDl6dFF1a2lwczV4b0oyVHFrY3BMWlA2VDk1ZEFsQzlNVEtsb0N0WU5BemtrNmZIS0lESzduMHJNU2N2R3Y1MmxWWUdLNjZFTVY2bDYwcWFYcFp4ZWhDcVNmQmFwdk5TLTl3aXRrejNrdExPUlRrZ3hFbnFB?oc=5"" target=""_blank"">New investors pumped up bitcoin ETFs. Now some are exiting.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMipgFBVV95cUxPUktWVktKTWp3Zk13R1hZX3pNVFZsbUVoUmh4R1JfcmRzbElMNGEzZ3p1aDl6dFF1a2lwczV4b0oyVHFrY3BMWlA2VDk1ZEFsQzlNVEtsb0N0WU5BemtrNmZIS0lESzduMHJNU2N2R3Y1MmxWWUdLNjZFTVY2bDYwcWFYcFp4ZWhDcVNmQmFwdk5TLTl3aXRrejNrdExPUlRrZ3hFbnFB?oc=5,0.0,Neutral
BTC-USD,2025-02-27,Bitcoin slides further as hopes for a crypto-friendly Trump administration dwindle (BTC-USD:Cryptocurrency) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxPOWo3LXJiUk45bHdqcUUzLXpPSlRkSG5Pc1VYOEhGQ2h0UVdJYVBKcTV0Z0Z0R2ZZREx6bTAzMFdUREF6amItWmxGOEVoekRhNDhLVFFiajhwY1k0d2UzbmRidE0tR0p6YUk5d2YwT3BBbzhkX0ZtRUZZdjU2MnNKSnJUQUdMUkM5VDNlNl85NlIyY1Q3RDJSSEdfbw?oc=5"" target=""_blank"">Bitcoin slides further as hopes for a crypto-friendly Trump administration dwindle (BTC-USD:Cryptocurrency)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMimwFBVV95cUxPOWo3LXJiUk45bHdqcUUzLXpPSlRkSG5Pc1VYOEhGQ2h0UVdJYVBKcTV0Z0Z0R2ZZREx6bTAzMFdUREF6amItWmxGOEVoekRhNDhLVFFiajhwY1k0d2UzbmRidE0tR0p6YUk5d2YwT3BBbzhkX0ZtRUZZdjU2MnNKSnJUQUdMUkM5VDNlNl85NlIyY1Q3RDJSSEdfbw?oc=5,0.4215,Positive
BTC-USD,2025-02-27,Crypto’s Second Reckoning: Has The Renaissance Gone Awry? (BTC-USD) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOcldrTDA1NGFHcXlYenpha0pMdm1kVlJtMEM3cEIzN19nbnFjcjlRVGRXSWNYa2Z0dEZSOTdLTlp3TTJ2UElSVFVOM2h0V2lSRHc0SVJPUFNqMUxySmxhUFNZTjNMQnlRQTVOa202eGs1S1BlRGJzRkNtMGRRcGFpaFNQZklOWHZlRlhMR2I4QVNkZS1D?oc=5"" target=""_blank"">Crypto’s Second Reckoning: Has The Renaissance Gone Awry? (BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMilAFBVV95cUxOcldrTDA1NGFHcXlYenpha0pMdm1kVlJtMEM3cEIzN19nbnFjcjlRVGRXSWNYa2Z0dEZSOTdLTlp3TTJ2UElSVFVOM2h0V2lSRHc0SVJPUFNqMUxySmxhUFNZTjNMQnlRQTVOa202eGs1S1BlRGJzRkNtMGRRcGFpaFNQZklOWHZlRlhMR2I4QVNkZS1D?oc=5,0.0,Neutral
BTC-USD,2025-02-28,"Bitcoin's pullback is 'typical,' Senator Lummis explains - Yahoo Finance","<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxONkFEWGRSN3hpN010ZWVRa3RZMldic0VuMWppS1AwZVZVT3lPMjV0ZkF5RFppd2U0LWkxWkJWRnFLYkhVWER5NGtZcWJOWXVKcDEtMThRV3RxbHZoQnctcnZCeHFVYmtkWWJ4ZzFyc2hudU9PckZDZ0hBcUc4QTc3aU0zdExEZkVMU0tHMVJ5UlM?oc=5"" target=""_blank"">Bitcoin's pullback is 'typical,' Senator Lummis explains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMikAFBVV95cUxONkFEWGRSN3hpN010ZWVRa3RZMldic0VuMWppS1AwZVZVT3lPMjV0ZkF5RFppd2U0LWkxWkJWRnFLYkhVWER5NGtZcWJOWXVKcDEtMThRV3RxbHZoQnctcnZCeHFVYmtkWWJ4ZzFyc2hudU9PckZDZ0hBcUc4QTc3aU0zdExEZkVMU0tHMVJ5UlM?oc=5,0.0,Neutral
BTC-USD,2025-02-28,"Crypto-linked assets wrapped in red for February as bitcoin, ethereum plunge (BTC-USD:Cryptocurrency) - Seeking Alpha","<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxPWGVwR1pPQXN4cGtrbU1VZkI2UlJ5ejlMZDFHdzNraG1OMVIxU09LS0hWeVBneE5xdjNmQnFlSDZtUFhYTFVnSlJWZGpzN1B0UXpxbGo2UUpLQ29fclhpUks3d2hLV3BuNl9WSng0NUE1Z0VLTlRBVURBeklBOEJPVktobE1tRWVJUloyNGwtUUEzUTVDQ0Z3bjJXR3N3RnYzZC1tSE9ZM0RqWTFDRUp1dmtVWQ?oc=5"" target=""_blank"">Crypto-linked assets wrapped in red for February as bitcoin, ethereum plunge (BTC-USD:Cryptocurrency)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMiswFBVV95cUxPWGVwR1pPQXN4cGtrbU1VZkI2UlJ5ejlMZDFHdzNraG1OMVIxU09LS0hWeVBneE5xdjNmQnFlSDZtUFhYTFVnSlJWZGpzN1B0UXpxbGo2UUpLQ29fclhpUks3d2hLV3BuNl9WSng0NUE1Z0VLTlRBVURBeklBOEJPVktobE1tRWVJUloyNGwtUUEzUTVDQ0Z3bjJXR3N3RnYzZC1tSE9ZM0RqWTFDRUp1dmtVWQ?oc=5,0.1779,Positive
BTC-USD,2025-02-25,"Turns Out, Bitcoin's 'Beast' Was A Bear (Cryptocurrency:BTC-USD) - Seeking Alpha","<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxQbHdIeFFybERGWFQ0TG1HZHpXa0tXVkk3X2VfYU9Hd2hLLXl4VEpTSTV3Y3lXbU8tNDZRbjZlWWl2M1NHcTZvb1ViWlJsclJkODVVWm92SzA0cktyU0Iwcm5wdkpJREhDUnJISE9KQnRzblVvVGdkcEN2elpvdE5SNFZn?oc=5"" target=""_blank"">Turns Out, Bitcoin's 'Beast' Was A Bear (Cryptocurrency:BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMiggFBVV95cUxQbHdIeFFybERGWFQ0TG1HZHpXa0tXVkk3X2VfYU9Hd2hLLXl4VEpTSTV3Y3lXbU8tNDZRbjZlWWl2M1NHcTZvb1ViWlJsclJkODVVWm92SzA0cktyU0Iwcm5wdkpJREhDUnJISE9KQnRzblVvVGdkcEN2elpvdE5SNFZn?oc=5,0.0,Neutral
BTC-USD,2025-02-28,Bitcoin price bounces 5% as analyst sees crypto slump end in March - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxNQWh5UlM4Z1ZqOFN0LVpPX2F6MHRyRi1uLWRHYXZOS1Q4eUxnQjlpN0N5N1JhbFBrQW1lUDFKYlMyTWV3bHhZOFNWeWYtWGFwVUxNRnhxMFMyZ05sc0FOWEN5OWpPVWZqeFFaYzh6QjJWcFNsN0ZPU2lKVnMyaURZd243RElZeENURVNN?oc=5"" target=""_blank"">Bitcoin price bounces 5% as analyst sees crypto slump end in March</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNQWh5UlM4Z1ZqOFN0LVpPX2F6MHRyRi1uLWRHYXZOS1Q4eUxnQjlpN0N5N1JhbFBrQW1lUDFKYlMyTWV3bHhZOFNWeWYtWGFwVUxNRnhxMFMyZ05sc0FOWEN5OWpPVWZqeFFaYzh6QjJWcFNsN0ZPU2lKVnMyaURZd243RElZeENURVNN?oc=5,0.0,Neutral
BTC-USD,2025-03-01,Crypto Rover Advocates for Strategic Bitcoin Reserves by States - Blockchain.News,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQMTFqYXpGajYwUG1nSWgtcThUUGVOaHRMQ1hUMWctQ2NoOUVjS1BQVnVBZW1lbTd5MTNrRVI1cm05YjRqZ0l0S3N5NTdmR0ZZUEpTN2ZhLVVVbjRzZ1YzUG52SXVtT0E1YkpBcE54c1NMQlh6dVA1ZUlVWWcwV0ZfMmZlck5Zam82bXRvMjlZejFraHo4MDJPYm9vU0pjZw?oc=5"" target=""_blank"">Crypto Rover Advocates for Strategic Bitcoin Reserves by States</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxQMTFqYXpGajYwUG1nSWgtcThUUGVOaHRMQ1hUMWctQ2NoOUVjS1BQVnVBZW1lbTd5MTNrRVI1cm05YjRqZ0l0S3N5NTdmR0ZZUEpTN2ZhLVVVbjRzZ1YzUG52SXVtT0E1YkpBcE54c1NMQlh6dVA1ZUlVWWcwV0ZfMmZlck5Zam82bXRvMjlZejFraHo4MDJPYm9vU0pjZw?oc=5,0.0,Neutral
BTC-USD,2025-03-01,Bitcoin price risks correction to $72K as investor sentiment weakens - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNNXl3SmxMdGxrSFFJNXZqSGNqQ3NPcGloVEpfMXFFZkt6VDhNaG9zS2FBbHJCbXlrNHB2LU9nT1FUTzY3VWhDSmFna0V1eVhGclZQZi1DNXUyS1IwbnEyZmEzcXdURUZWNkxoSFJ3RjlYWE5YaGt1eXFRNTV5c2s3dTEwX0RLZlI0Y19fQmlHUQ?oc=5"" target=""_blank"">Bitcoin price risks correction to $72K as investor sentiment weakens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxNNXl3SmxMdGxrSFFJNXZqSGNqQ3NPcGloVEpfMXFFZkt6VDhNaG9zS2FBbHJCbXlrNHB2LU9nT1FUTzY3VWhDSmFna0V1eVhGclZQZi1DNXUyS1IwbnEyZmEzcXdURUZWNkxoSFJ3RjlYWE5YaGt1eXFRNTV5c2s3dTEwX0RLZlI0Y19fQmlHUQ?oc=5,-0.2732,Negative
BTC-USD,2025-02-27,"It's Time To Close The 'Long Bitcoin, Short (Micro)Strategy' Trade (BTC-USD) - Seeking Alpha","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxNWTRfRmtZZEZJSEt4d3ZDU01ad0lNc0g2RmEwNnJab0Z3RFNMUWtTdkhEbVk0NmpWN0U2X1FpakxrNXlOSlNwaW5mY2RkQjZWNzhaUWdMUWdhNGFOTU9YS2hPM1RaWUd1T0VZTUJDRUhJZlp2WFFWaGJTc0ltTUdLRmxwVmE4TVlIUmxKZG41ODNieXdWbnp2ek90OXdXakk3WEs0?oc=5"" target=""_blank"">It's Time To Close The 'Long Bitcoin, Short (Micro)Strategy' Trade (BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMiowFBVV95cUxNWTRfRmtZZEZJSEt4d3ZDU01ad0lNc0g2RmEwNnJab0Z3RFNMUWtTdkhEbVk0NmpWN0U2X1FpakxrNXlOSlNwaW5mY2RkQjZWNzhaUWdMUWdhNGFOTU9YS2hPM1RaWUd1T0VZTUJDRUhJZlp2WFFWaGJTc0ltTUdLRmxwVmE4TVlIUmxKZG41ODNieXdWbnp2ek90OXdXakk3WEs0?oc=5,0.0,Neutral
